# Athlete data synced from intervals.icu on 2026-02-26 10:19,,,
# Weight: intervals.icu (2023+) + legacy CSV (pre-2023),,,
# Non-running TSS: (calories - 80/hr * elapsed_hours) / 10,,,
date,weight_kg,garmin_tr,non_running_tss
18/04/2013,,,22.46222222
19/04/2013,,,11.35333333
20/04/2013,83.9,,
21/04/2013,83.6,,
22/04/2013,83.4,,
23/04/2013,83.3,,
24/04/2013,83.1,,
25/04/2013,82.9,,
26/04/2013,82.6,,
27/04/2013,82.5,,
28/04/2013,82.5,,
29/04/2013,82.4,,
30/04/2013,82.2,,
01/05/2013,82.1,,
02/05/2013,81.9,,
03/05/2013,81.8,,
04/05/2013,81.9,,
05/05/2013,81.9,,
06/05/2013,81.9,,
07/05/2013,81.9,,
08/05/2013,81.9,,
09/05/2013,81.9,,
10/05/2013,81.9,,
11/05/2013,81.8,,
12/05/2013,81.8,,
13/05/2013,81.7,,
14/05/2013,81.6,,
15/05/2013,81.6,,
16/05/2013,81.6,,
17/05/2013,81.5,,
18/05/2013,81.4,,
19/05/2013,81.4,,
20/05/2013,81.3,,
21/05/2013,81.3,,
22/05/2013,81.3,,
23/05/2013,81.2,,
24/05/2013,81.2,,
25/05/2013,81.1,,
26/05/2013,81.2,,
27/05/2013,81.2,,
28/05/2013,81.1,,
29/05/2013,81.1,,
30/05/2013,81,,
31/05/2013,81,,
01/06/2013,80.9,,
02/06/2013,80.9,,
03/06/2013,80.7,,
04/06/2013,80.6,,
05/06/2013,80.6,,
06/06/2013,80.6,,
07/06/2013,80.5,,
08/06/2013,80.4,,
09/06/2013,80.4,,
10/06/2013,80.3,,
11/06/2013,80.2,,
12/06/2013,80.1,,
13/06/2013,80,,
14/06/2013,79.9,,
15/06/2013,79.7,,
16/06/2013,79.6,,
17/06/2013,79.7,,
18/06/2013,79.8,,
19/06/2013,79.9,,
20/06/2013,80,,
21/06/2013,80.1,,
22/06/2013,80.2,,55.96888889
23/06/2013,80.2,,
24/06/2013,80.2,,
25/06/2013,80.1,,
26/06/2013,80.1,,
27/06/2013,80,,
28/06/2013,80,,
29/06/2013,79.9,,
30/06/2013,80,,
01/07/2013,80.2,,
02/07/2013,80.2,,
03/07/2013,80.4,,
04/07/2013,80.5,,
05/07/2013,80.5,,
06/07/2013,80.6,,
07/07/2013,80.5,,
08/07/2013,80.4,,
09/07/2013,80.4,,
10/07/2013,80.3,,
11/07/2013,80.2,,
12/07/2013,80.2,,
13/07/2013,80.3,,
14/07/2013,80.4,,
15/07/2013,80.4,,
16/07/2013,80.5,,
17/07/2013,80.6,,
18/07/2013,80.6,,
19/07/2013,80.7,,54.54444444
20/07/2013,80.6,,
21/07/2013,80.6,,
22/07/2013,80.4,,
23/07/2013,80.3,,
24/07/2013,80.2,,
25/07/2013,80.2,,
26/07/2013,80.2,,
27/07/2013,80.2,,
28/07/2013,80.3,,
29/07/2013,80.4,,
30/07/2013,80.5,,
31/07/2013,80.5,,77.16666667
01/08/2013,80.6,,
02/08/2013,80.6,,
03/08/2013,80.6,,
04/08/2013,80.5,,
05/08/2013,80.5,,
06/08/2013,80.5,,
07/08/2013,80.5,,
08/08/2013,80.5,,
09/08/2013,80.5,,
10/08/2013,80.5,,77.87111111
11/08/2013,80.5,,
12/08/2013,80.3,,
13/08/2013,80.2,,
14/08/2013,80.1,,
15/08/2013,80,,
16/08/2013,80,,
17/08/2013,80,,
18/08/2013,80,,
19/08/2013,80.1,,
20/08/2013,80.2,,
21/08/2013,80.2,,
22/08/2013,80.4,,66.88888889
23/08/2013,80.5,,
24/08/2013,80.7,,
25/08/2013,80.9,,
26/08/2013,81.1,,
27/08/2013,81.2,,
28/08/2013,81.4,,60.04666667
29/08/2013,81.4,,
30/08/2013,81.6,,54.21777778
31/08/2013,81.6,,
01/09/2013,81.6,,
02/09/2013,81.6,,
03/09/2013,81.5,,
04/09/2013,81.4,,
05/09/2013,81.3,,
06/09/2013,81.1,,
07/09/2013,80.8,,
08/09/2013,80.5,,
09/09/2013,80.3,,
10/09/2013,80.2,,
11/09/2013,80.2,,
12/09/2013,80,,
13/09/2013,80.1,,
14/09/2013,80.1,,
15/09/2013,80.3,,
16/09/2013,80.3,,
17/09/2013,80.4,,
18/09/2013,80.6,,
19/09/2013,80.7,,
20/09/2013,80.6,,
21/09/2013,80.7,,
22/09/2013,80.5,,
23/09/2013,80.4,,
24/09/2013,80.2,,
25/09/2013,80,,
26/09/2013,79.8,,
27/09/2013,79.6,,
28/09/2013,79.5,,
29/09/2013,79.4,,
30/09/2013,79.5,,
01/10/2013,79.6,,
02/10/2013,79.7,,
03/10/2013,79.8,,
04/10/2013,79.8,,
05/10/2013,80,,
06/10/2013,80.1,,
07/10/2013,80,,
08/10/2013,79.9,,
09/10/2013,79.8,,
10/10/2013,79.8,,
11/10/2013,79.8,,
12/10/2013,79.7,,
13/10/2013,79.7,,
14/10/2013,79.7,,
15/10/2013,79.7,,
16/10/2013,79.7,,
17/10/2013,79.7,,
18/10/2013,79.7,,
19/10/2013,79.6,,
20/10/2013,79.5,,
21/10/2013,79.4,,
22/10/2013,79.2,,
23/10/2013,79.1,,
24/10/2013,78.9,,
25/10/2013,78.8,,
26/10/2013,78.9,,
27/10/2013,78.9,,
28/10/2013,78.9,,
29/10/2013,79,,
30/10/2013,79.1,,
31/10/2013,79.3,,
01/11/2013,79.3,,
02/11/2013,79.2,,
03/11/2013,79.1,,
04/11/2013,79.1,,
05/11/2013,79,,
06/11/2013,78.9,,
07/11/2013,78.7,,
08/11/2013,78.7,,
09/11/2013,78.7,,
10/11/2013,78.6,,
11/11/2013,78.6,,
12/11/2013,78.6,,
13/11/2013,78.6,,
14/11/2013,78.7,,
15/11/2013,78.6,,
16/11/2013,78.5,,
17/11/2013,78.5,,
18/11/2013,78.4,,
19/11/2013,78.5,,
20/11/2013,78.5,,
21/11/2013,78.5,,
22/11/2013,78.6,,
23/11/2013,78.6,,
24/11/2013,78.7,,
25/11/2013,78.7,,
26/11/2013,78.7,,
27/11/2013,78.7,,
28/11/2013,78.6,,
29/11/2013,78.8,,
30/11/2013,78.8,,
01/12/2013,78.9,,
02/12/2013,79,,
03/12/2013,79.1,,
04/12/2013,79.1,,
05/12/2013,79.2,,
06/12/2013,79.3,,
07/12/2013,79.4,,
08/12/2013,79.6,,
09/12/2013,79.6,,
10/12/2013,79.5,,
11/12/2013,79.5,,
12/12/2013,79.5,,
13/12/2013,79.5,,
14/12/2013,79.4,,
15/12/2013,79.3,,
16/12/2013,79.4,,
17/12/2013,79.4,,
18/12/2013,79.5,,
19/12/2013,79.5,,
20/12/2013,79.5,,
21/12/2013,79.4,,
22/12/2013,79.4,,
23/12/2013,79.5,,
24/12/2013,79.4,,
25/12/2013,79.4,,
26/12/2013,79.4,,
27/12/2013,79.4,,
28/12/2013,79.6,,
29/12/2013,79.7,,
30/12/2013,79.9,,
31/12/2013,80,,
01/01/2014,80.2,,
02/01/2014,80.4,,
03/01/2014,80.6,,
04/01/2014,80.6,,
05/01/2014,80.5,,
06/01/2014,80.6,,
07/01/2014,80.6,,
08/01/2014,80.7,,
09/01/2014,80.7,,
10/01/2014,80.7,,
11/01/2014,80.8,,
12/01/2014,80.8,,
13/01/2014,80.8,,
14/01/2014,80.8,,
15/01/2014,80.8,,
16/01/2014,80.8,,
17/01/2014,80.8,,
18/01/2014,80.8,,
19/01/2014,80.8,,
20/01/2014,80.8,,
21/01/2014,80.8,,
22/01/2014,80.8,,
23/01/2014,80.9,,
24/01/2014,80.9,,
25/01/2014,80.8,,
26/01/2014,80.5,,
27/01/2014,80.5,,
28/01/2014,80.6,,
29/01/2014,80.7,,
30/01/2014,80.6,,
31/01/2014,80.7,,
01/02/2014,80.8,,
02/02/2014,80.8,,
03/02/2014,80.7,,
04/02/2014,80.5,,
05/02/2014,80.4,,
06/02/2014,80.3,,
07/02/2014,80.2,,
08/02/2014,80.2,,
09/02/2014,80.3,,
10/02/2014,80.3,,
11/02/2014,80.3,,
12/02/2014,80.4,,
13/02/2014,80.4,,
14/02/2014,80.4,,
15/02/2014,80.4,,
16/02/2014,80.4,,
17/02/2014,80.5,,
18/02/2014,80.5,,
19/02/2014,80.5,,
20/02/2014,80.5,,
21/02/2014,80.6,,
22/02/2014,80.7,,
23/02/2014,80.7,,
24/02/2014,80.7,,
25/02/2014,80.8,,
26/02/2014,80.9,,
27/02/2014,80.9,,
28/02/2014,80.9,,
01/03/2014,81,,
02/03/2014,81.2,,
03/03/2014,81.4,,
04/03/2014,81.4,,
05/03/2014,81.5,,
06/03/2014,81.6,,
07/03/2014,81.9,,
08/03/2014,82,,
09/03/2014,82,,
10/03/2014,81.9,,
11/03/2014,82,,
12/03/2014,81.9,,
13/03/2014,81.9,,
14/03/2014,81.9,,
15/03/2014,81.8,,
16/03/2014,81.7,,
17/03/2014,81.7,,
18/03/2014,81.6,,
19/03/2014,81.6,,
20/03/2014,81.6,,
21/03/2014,81.7,,
22/03/2014,81.8,,
23/03/2014,81.9,,
24/03/2014,82.1,,
25/03/2014,82.2,,
26/03/2014,82.3,,
27/03/2014,82.4,,
28/03/2014,82.3,,
29/03/2014,82.3,,
30/03/2014,82.3,,
31/03/2014,82.3,,
01/04/2014,82.2,,
02/04/2014,82.1,,
03/04/2014,82.1,,
04/04/2014,82,,
05/04/2014,81.8,,
06/04/2014,81.6,,
07/04/2014,81.5,,
08/04/2014,81.5,,
09/04/2014,81.6,,
10/04/2014,81.4,,
11/04/2014,81.5,,
12/04/2014,81.6,,
13/04/2014,81.7,,
14/04/2014,81.8,,
15/04/2014,81.8,,85.31777778
16/04/2014,81.9,,
17/04/2014,82,,
18/04/2014,82,,
19/04/2014,82.1,,
20/04/2014,82,,
21/04/2014,81.9,,
22/04/2014,81.8,,
23/04/2014,81.7,,
24/04/2014,81.6,,
25/04/2014,81.4,,
26/04/2014,81.2,,
27/04/2014,81.1,,
28/04/2014,81,,
29/04/2014,80.9,,
30/04/2014,80.8,,
01/05/2014,80.7,,
02/05/2014,80.8,,
03/05/2014,80.8,,
04/05/2014,81,,
05/05/2014,81,,
06/05/2014,80.9,,
07/05/2014,80.8,,
08/05/2014,80.7,,
09/05/2014,80.7,,
10/05/2014,80.7,,
11/05/2014,80.6,,
12/05/2014,80.6,,
13/05/2014,80.6,,
14/05/2014,80.6,,
15/05/2014,80.7,,
16/05/2014,80.7,,
17/05/2014,80.6,,
18/05/2014,80.5,,
19/05/2014,80.3,,
20/05/2014,80.2,,
21/05/2014,80.1,,
22/05/2014,79.9,,
23/05/2014,79.8,,
24/05/2014,79.7,,
25/05/2014,79.9,,
26/05/2014,80.1,,
27/05/2014,80.3,,
28/05/2014,80.4,,
29/05/2014,80.6,,48.88666667
30/05/2014,81,,
31/05/2014,81.4,,
01/06/2014,81.4,,
02/06/2014,81.4,,
03/06/2014,81.3,,
04/06/2014,81.3,,
05/06/2014,81.3,,
06/06/2014,81.1,,
07/06/2014,81,,
08/06/2014,81,,
09/06/2014,81.1,,28.33333333
10/06/2014,81.2,,
11/06/2014,81.3,,
12/06/2014,81.4,,
13/06/2014,81.4,,
14/06/2014,81.5,,
15/06/2014,81.5,,
16/06/2014,81.5,,17.56666667
17/06/2014,81.7,,
18/06/2014,81.9,,
19/06/2014,82,,
20/06/2014,82.2,,
21/06/2014,82.2,,
22/06/2014,82.3,,
23/06/2014,82.3,,
24/06/2014,82.1,,14.2
25/06/2014,82.1,,
26/06/2014,82.1,,
27/06/2014,82.1,,4.6
28/06/2014,82.1,,
29/06/2014,82,,
30/06/2014,81.9,,
01/07/2014,81.8,,
02/07/2014,81.7,,
03/07/2014,81.6,,50.26666667
04/07/2014,81.3,,9.7
05/07/2014,81.2,,
06/07/2014,81.1,,
07/07/2014,81.1,,
08/07/2014,81.1,,
09/07/2014,81,,
10/07/2014,80.9,,
11/07/2014,81,,
12/07/2014,81.1,,
13/07/2014,81.1,,
14/07/2014,81.1,,
15/07/2014,81.2,,
16/07/2014,81.3,,
17/07/2014,81.4,,
18/07/2014,81.4,,
19/07/2014,81.4,,
20/07/2014,81.4,,
21/07/2014,81.4,,
22/07/2014,81.4,,77.35333333
23/07/2014,81.4,,
24/07/2014,81.4,,
25/07/2014,81.4,,57.22666667
26/07/2014,81.4,,
27/07/2014,81.4,,
28/07/2014,81.4,,
29/07/2014,81.4,,65.99777778
30/07/2014,81.5,,
31/07/2014,81.6,,
01/08/2014,81.7,,
02/08/2014,81.8,,40.06888889
03/08/2014,81.9,,
04/08/2014,82,,
05/08/2014,82.1,,55.57555556
06/08/2014,82.1,,41.65111111
07/08/2014,82.1,,
08/08/2014,82.1,,
09/08/2014,82.1,,
10/08/2014,82.1,,77.00666667
11/08/2014,82.1,,42.98444444
12/08/2014,82.1,,309.0288889
13/08/2014,82.1,,281.2355556
14/08/2014,82.1,,
15/08/2014,82.1,,
16/08/2014,82.1,,
17/08/2014,82.1,,
18/08/2014,82.2,,47.84222222
19/08/2014,82.3,,
20/08/2014,82.5,,
21/08/2014,82.6,,
22/08/2014,82.8,,
23/08/2014,83,,
24/08/2014,83.1,,
25/08/2014,83.1,,
26/08/2014,83.1,,
27/08/2014,83,,
28/08/2014,83,,
29/08/2014,82.9,,
30/08/2014,82.8,,
31/08/2014,82.8,,
01/09/2014,82.8,,
02/09/2014,82.9,,
03/09/2014,82.9,,
04/09/2014,83,,
05/09/2014,83.1,,
06/09/2014,83.1,,
07/09/2014,83.1,,
08/09/2014,82.9,,
09/09/2014,82.7,,35.46666667
10/09/2014,82.4,,
11/09/2014,82.2,,
12/09/2014,82,,
13/09/2014,81.9,,
14/09/2014,81.8,,
15/09/2014,81.8,,
16/09/2014,81.7,,
17/09/2014,81.7,,
18/09/2014,81.8,,
19/09/2014,81.7,,53.56666667
20/09/2014,81.6,,
21/09/2014,81.7,,
22/09/2014,81.7,,44.33333333
23/09/2014,81.7,,
24/09/2014,81.6,,
25/09/2014,81.5,,
26/09/2014,81.5,,
27/09/2014,81.5,,
28/09/2014,81.3,,
29/09/2014,81.1,,
30/09/2014,81,,
01/10/2014,80.8,,
02/10/2014,80.6,,
03/10/2014,80.6,,
04/10/2014,80.4,,
05/10/2014,80.4,,
06/10/2014,80.4,,
07/10/2014,80.3,,21.23333333
08/10/2014,80.2,,
09/10/2014,80.2,,37.46666667
10/10/2014,80,,
11/10/2014,79.9,,
12/10/2014,79.7,,
13/10/2014,79.5,,
14/10/2014,79.5,,
15/10/2014,79.5,,76.36666667
16/10/2014,79.5,,
17/10/2014,79.4,,32.43333333
18/10/2014,79.5,,
19/10/2014,79.5,,
20/10/2014,79.5,,53.66666667
21/10/2014,79.5,,
22/10/2014,79.3,,13.23333333
23/10/2014,79.2,,43.14444444
24/10/2014,79,,
25/10/2014,78.9,,
26/10/2014,78.9,,
27/10/2014,78.9,,
28/10/2014,78.8,,48.03333333
29/10/2014,78.9,,40.36666667
30/10/2014,78.9,,
31/10/2014,79.1,,
01/11/2014,79.1,,
02/11/2014,79,,
03/11/2014,78.8,,28.02
04/11/2014,78.7,,43.21777778
05/11/2014,78.5,,
06/11/2014,78.5,,58.39333333
07/11/2014,78.3,,
08/11/2014,78.1,,
09/11/2014,78,,
10/11/2014,78,,
11/11/2014,78,,
12/11/2014,78,,
13/11/2014,77.9,,
14/11/2014,77.9,,81.46666667
15/11/2014,78,,
16/11/2014,77.9,,
17/11/2014,77.7,,
18/11/2014,77.6,,
19/11/2014,77.6,,
20/11/2014,77.7,,66.56666667
21/11/2014,77.8,,
22/11/2014,77.6,,
23/11/2014,77.7,,
24/11/2014,77.8,,
25/11/2014,77.8,,51.76
26/11/2014,77.7,,17.07111111
27/11/2014,77.6,,
28/11/2014,77.5,,39.7
29/11/2014,77.3,,
30/11/2014,77.2,,
01/12/2014,77,,
02/12/2014,76.9,,
03/12/2014,76.8,,53.66666667
04/12/2014,76.8,,
05/12/2014,76.8,,
06/12/2014,76.7,,
07/12/2014,76.7,,
08/12/2014,76.7,,
09/12/2014,76.7,,
10/12/2014,76.7,,
11/12/2014,76.6,,57.54888889
12/12/2014,76.5,,
13/12/2014,76.5,,
14/12/2014,76.4,,
15/12/2014,76.3,,
16/12/2014,76.3,,
17/12/2014,76.3,,
18/12/2014,76.2,,19.83111111
19/12/2014,76.2,,72.16
20/12/2014,76.3,,
21/12/2014,76.5,,
22/12/2014,76.6,,
23/12/2014,76.7,,
24/12/2014,76.8,,
25/12/2014,76.9,,
26/12/2014,77,,48.18888889
27/12/2014,77,,
28/12/2014,77,,
29/12/2014,77,,
30/12/2014,77,,
31/12/2014,77,,
01/01/2015,77,,
02/01/2015,77.1,,
03/01/2015,77.1,,
04/01/2015,77.1,,27.63555556
05/01/2015,77.1,,19.89333333
06/01/2015,77.1,,
07/01/2015,77,,41.97777778
08/01/2015,77,,38.35333333
09/01/2015,76.8,,39.12444444
10/01/2015,76.7,,
11/01/2015,76.5,,
12/01/2015,76.4,,
13/01/2015,76.3,,9.151111111
14/01/2015,76.3,,44.13111111
15/01/2015,76.2,,
16/01/2015,76.3,,39.12444444
17/01/2015,76.3,,
18/01/2015,76.3,,
19/01/2015,76.4,,0.015555556
20/01/2015,76.2,,48.24888889
21/01/2015,76.1,,
22/01/2015,76,,
23/01/2015,76,,33.38666667
24/01/2015,76,,
25/01/2015,76,,
26/01/2015,76,,37.53555556
27/01/2015,76,,39.85333333
28/01/2015,76,,
29/01/2015,75.9,,43.54444444
30/01/2015,75.8,,52.33333333
31/01/2015,75.8,,
01/02/2015,75.7,,
02/02/2015,75.8,,
03/02/2015,75.8,,26.14444444
04/02/2015,75.8,,
05/02/2015,75.9,,32.28888889
06/02/2015,75.8,,
07/02/2015,75.6,,
08/02/2015,75.4,,
09/02/2015,75.1,,14.61777778
10/02/2015,74.9,,
11/02/2015,74.7,,
12/02/2015,74.4,,
13/02/2015,74.3,,
14/02/2015,74.3,,
15/02/2015,74.3,,11.60888889
16/02/2015,74.3,,
17/02/2015,74.2,,105.2177778
18/02/2015,74.2,,
19/02/2015,74.2,,157.1844444
20/02/2015,74.5,,123.0466667
21/02/2015,74.7,,
22/02/2015,75,,
23/02/2015,75.1,,
24/02/2015,75.1,,50.57555556
25/02/2015,75.2,,
26/02/2015,75.4,,106.5977778
27/02/2015,75.2,,
28/02/2015,74.9,,
01/03/2015,74.6,,
02/03/2015,74.4,,
03/03/2015,74.3,,46.88888889
04/03/2015,74.2,,95.03111111
05/03/2015,74,,
06/03/2015,74.1,,37.69111111
07/03/2015,74.1,,
08/03/2015,74.1,,
09/03/2015,74.2,,
10/03/2015,74.2,,
11/03/2015,74.2,,
12/03/2015,74.2,,80.40666667
13/03/2015,74.3,,
14/03/2015,74.5,,
15/03/2015,74.4,,
16/03/2015,74.4,,
17/03/2015,74.4,,
18/03/2015,74.3,,
19/03/2015,74.3,,
20/03/2015,74.2,,
21/03/2015,74,,
22/03/2015,74.2,,
23/03/2015,74.2,,
24/03/2015,74.3,,59.77111111
25/03/2015,74.5,,
26/03/2015,74.6,,
27/03/2015,74.6,,
28/03/2015,74.7,,
29/03/2015,74.8,,
30/03/2015,74.8,,21.34
31/03/2015,74.9,,16.96888889
01/04/2015,74.9,,
02/04/2015,74.9,,15.69333333
03/04/2015,75,,
04/04/2015,75,,
05/04/2015,75.1,,
06/04/2015,75.2,,
07/04/2015,75.3,,
08/04/2015,75.3,,
09/04/2015,75.4,,35
10/04/2015,75.4,,
11/04/2015,75.5,,
12/04/2015,75.5,,
13/04/2015,75.4,,
14/04/2015,75.4,,
15/04/2015,75.3,,
16/04/2015,75.3,,
17/04/2015,75.4,,24.29111111
18/04/2015,75.4,,
19/04/2015,75.5,,
20/04/2015,75.5,,
21/04/2015,75.5,,
22/04/2015,75.6,,23.46444444
23/04/2015,75.6,,44.81777778
24/04/2015,75.5,,
25/04/2015,75.3,,
26/04/2015,75.4,,
27/04/2015,75.5,,
28/04/2015,75.7,,
29/04/2015,75.9,,
30/04/2015,76.1,,
01/05/2015,76.4,,
02/05/2015,76.6,,
03/05/2015,76.7,,
04/05/2015,76.6,,
05/05/2015,76.5,,
06/05/2015,76.3,,63.55555556
07/05/2015,76.2,,29.52888889
08/05/2015,76.3,,180.5022222
09/05/2015,76.4,,135.8866667
10/05/2015,76.4,,76.25777778
11/05/2015,76.6,,
12/05/2015,76.8,,
13/05/2015,77,,
14/05/2015,77.2,,38.81555556
15/05/2015,77.1,,
16/05/2015,77.1,,
17/05/2015,77,,
18/05/2015,76.9,,
19/05/2015,76.8,,
20/05/2015,76.7,,
21/05/2015,76.6,,
22/05/2015,76.6,,
23/05/2015,76.5,,
24/05/2015,76.5,,
25/05/2015,76.6,,
26/05/2015,76.6,,
27/05/2015,76.6,,
28/05/2015,76.6,,
29/05/2015,76.6,,
30/05/2015,76.9,,
31/05/2015,77.1,,
01/06/2015,77.4,,
02/06/2015,77.6,,
03/06/2015,77.7,,
04/06/2015,77.8,,
05/06/2015,78,,
06/06/2015,78.2,,
07/06/2015,78.1,,
08/06/2015,78,,
09/06/2015,78,,
10/06/2015,78,,
11/06/2015,78,,
12/06/2015,78.1,,
13/06/2015,77.8,,
14/06/2015,77.7,,
15/06/2015,77.9,,
16/06/2015,78,,
17/06/2015,78.2,,
18/06/2015,78.4,,
19/06/2015,78.5,,
20/06/2015,78.6,,66.31555556
21/06/2015,78.7,,23.43333333
22/06/2015,78.7,,21.17777778
23/06/2015,78.8,,
24/06/2015,78.8,,
25/06/2015,78.9,,
26/06/2015,79,,
27/06/2015,79.1,,
28/06/2015,79,,
29/06/2015,78.9,,
30/06/2015,78.7,,30.18666667
01/07/2015,78.6,,88.30666667
02/07/2015,78.4,,
03/07/2015,78.3,,
04/07/2015,78.1,,
05/07/2015,78.2,,
06/07/2015,78.2,,
07/07/2015,78.3,,
08/07/2015,78.3,,21.16222222
09/07/2015,78.4,,
10/07/2015,78.4,,
11/07/2015,78.5,,
12/07/2015,78.5,,
13/07/2015,78.5,,
14/07/2015,78.5,,
15/07/2015,78.5,,
16/07/2015,78.6,,
17/07/2015,78.6,,
18/07/2015,78.7,,
19/07/2015,78.7,,53.74222222
20/07/2015,78.8,,
21/07/2015,78.8,,42.69333333
22/07/2015,78.8,,
23/07/2015,78.8,,
24/07/2015,78.7,,
25/07/2015,78.7,,
26/07/2015,78.7,,
27/07/2015,78.7,,
28/07/2015,78.9,,86.76666667
29/07/2015,79,,
30/07/2015,79.2,,
31/07/2015,79.3,,51.54666667
01/08/2015,79.4,,
02/08/2015,79.5,,
03/08/2015,79.5,,35.5
04/08/2015,79.5,,
05/08/2015,79.4,,
06/08/2015,79.3,,
07/08/2015,79.2,,
08/08/2015,79.2,,
09/08/2015,79.2,,
10/08/2015,79.3,,
11/08/2015,79.5,,32.34222222
12/08/2015,79.6,,15.42
13/08/2015,79.8,,
14/08/2015,80.1,,51.41555556
15/08/2015,80.2,,
16/08/2015,80.4,,
17/08/2015,80.5,,
18/08/2015,80.5,,
19/08/2015,80.6,,
20/08/2015,80.7,,
21/08/2015,80.6,,26.68
22/08/2015,80.7,,
23/08/2015,80.7,,
24/08/2015,80.6,,12.73333333
25/08/2015,80.6,,
26/08/2015,80.5,,
27/08/2015,80.4,,39.38222222
28/08/2015,80.3,,7.537777778
29/08/2015,80.4,,
30/08/2015,80.3,,2.942222222
31/08/2015,80.3,,
01/09/2015,80.2,,
02/09/2015,80.1,,
03/09/2015,80,,8.148888889
04/09/2015,80,,37.38888889
05/09/2015,79.8,,
06/09/2015,79.8,,
07/09/2015,79.7,,25.44222222
08/09/2015,79.7,,
09/09/2015,79.5,,
10/09/2015,79.4,,
11/09/2015,79.2,,35.60666667
12/09/2015,79.1,,
13/09/2015,78.9,,
14/09/2015,78.7,,24.63111111
15/09/2015,78.6,,
16/09/2015,78.6,,
17/09/2015,78.5,,
18/09/2015,78.4,,
19/09/2015,78.2,,
20/09/2015,77.9,,154.3111111
21/09/2015,77.9,,
22/09/2015,77.8,,
23/09/2015,77.7,,64.42444444
24/09/2015,77.7,,
25/09/2015,77.7,,
26/09/2015,77.7,,
27/09/2015,77.7,,
28/09/2015,77.6,,
29/09/2015,77.5,,78.54444444
30/09/2015,77.4,,
01/10/2015,77.3,,71.78888889
02/10/2015,77.1,,
03/10/2015,76.9,,17.17111111
04/10/2015,76.9,,
05/10/2015,76.9,,22.22888889
06/10/2015,76.8,,
07/10/2015,76.8,,
08/10/2015,76.7,,
09/10/2015,76.9,,18.58666667
10/10/2015,77,,
11/10/2015,77.1,,
12/10/2015,77.1,,
13/10/2015,77.2,,
14/10/2015,77.2,,23.51555556
15/10/2015,77.2,,
16/10/2015,76.9,,
17/10/2015,76.8,,
18/10/2015,76.6,,
19/10/2015,76.5,,
20/10/2015,76.4,,24.46666667
21/10/2015,76.3,,
22/10/2015,76.3,,
23/10/2015,76.2,,
24/10/2015,76.2,,
25/10/2015,76.4,,
26/10/2015,76.3,,
27/10/2015,76.3,,29.3
28/10/2015,76.4,,
29/10/2015,76.5,,66.63111111
30/10/2015,76.6,,
31/10/2015,76.7,,
01/11/2015,76.7,,
02/11/2015,76.9,,
03/11/2015,77,,71.30888889
04/11/2015,76.9,,
05/11/2015,76.9,,
06/11/2015,76.8,,
07/11/2015,76.7,,
08/11/2015,76.6,,
09/11/2015,76.5,,
10/11/2015,76.4,,64.39111111
11/11/2015,76.3,,49.78444444
12/11/2015,76.2,,
13/11/2015,76.1,,
14/11/2015,76,,
15/11/2015,75.9,,
16/11/2015,75.8,,
17/11/2015,75.6,,
18/11/2015,75.4,,
19/11/2015,75.2,,
20/11/2015,75.1,,
21/11/2015,75.1,,
22/11/2015,75.1,,
23/11/2015,75.2,,
24/11/2015,75.3,,37.52888889
25/11/2015,75.5,,
26/11/2015,75.6,,
27/11/2015,75.8,,30.47777778
28/11/2015,76,,
29/11/2015,76.1,,
30/11/2015,76.3,,
01/12/2015,76.4,,
02/12/2015,76.5,,
03/12/2015,76.6,,
04/12/2015,76.7,,50.7
05/12/2015,76.6,,
06/12/2015,76.5,,
07/12/2015,76.5,,21.98222222
08/12/2015,76.5,,
09/12/2015,76.6,,
10/12/2015,76.6,,
11/12/2015,76.7,,
12/12/2015,76.8,,
13/12/2015,77,,43.33555556
14/12/2015,77,,
15/12/2015,77,,17.83333333
16/12/2015,77,,
17/12/2015,77.1,,
18/12/2015,77.1,,
19/12/2015,77.1,,
20/12/2015,77.1,,
21/12/2015,77.2,,
22/12/2015,77.2,,12.11111111
23/12/2015,77.3,,
24/12/2015,77.3,,
25/12/2015,77.4,,
26/12/2015,77.4,,
27/12/2015,77.5,,
28/12/2015,77.6,,
29/12/2015,77.7,,
30/12/2015,77.7,,
31/12/2015,77.8,,20.95333333
01/01/2016,77.9,,
02/01/2016,77.9,,
03/01/2016,77.8,,
04/01/2016,77.8,,
05/01/2016,77.8,,39.59777778
06/01/2016,77.6,,35.68444444
07/01/2016,77.5,,
08/01/2016,77.4,,
09/01/2016,77.3,,
10/01/2016,77.2,,43.49777778
11/01/2016,77.1,,18.78222222
12/01/2016,77,,
13/01/2016,76.9,,
14/01/2016,76.9,,44.29777778
15/01/2016,76.7,,
16/01/2016,76.6,,
17/01/2016,76.5,,
18/01/2016,76.3,,
19/01/2016,76.2,,
20/01/2016,76.2,,
21/01/2016,76.1,,
22/01/2016,76,,
23/01/2016,75.9,,28.59777778
24/01/2016,75.8,,
25/01/2016,75.8,,
26/01/2016,75.7,,
27/01/2016,75.6,,
28/01/2016,75.5,,
29/01/2016,75.6,,
30/01/2016,75.7,,
31/01/2016,75.8,,
01/02/2016,75.8,,
02/02/2016,75.9,,32.05777778
03/02/2016,75.9,,
04/02/2016,76,,
05/02/2016,75.9,,31.99555556
06/02/2016,75.7,,
07/02/2016,75.7,,
08/02/2016,75.6,,
09/02/2016,75.4,,
